time,value,is_night
2020-01-09 18:57:00,1,True
2020-01-09 19:00:00,1,True
2020-01-09 19:15:00,1,True
2020-01-09 19:24:00,1,True
2020-01-09 19:28:00,1,False
2020-01-09 19:48:00,1,False
2020-01-09 20:04:00,1,False
2020-01-09 20:14:00,1,False
2020-01-09 21:28:00,1,False
2020-01-09 21:50:00,1,False
2020-01-09 23:03:00,1,False
2020-01-10 01:13:00,1,False
2020-01-10 01:57:00,1,False
2020-01-10 03:24:00,1,False
2020-01-10 04:49:00,1,True
2020-01-10 06:30:00,1,True
2020-01-10 06:57:00,1,True
2020-01-10 07:28:00,1,False
2020-01-10 07:42:00,1,False
2020-01-10 07:46:00,1,False
2020-01-10 07:50:00,1,False
2020-01-10 07:53:00,1,False
2020-01-10 07:54:00,1,False
2020-01-10 07:55:00,1,False
2020-01-10 07:56:00,1,False
2020-01-10 08:07:00,1,False
2020-01-10 08:08:00,1,False
2020-01-10 08:12:00,1,False
2020-01-10 08:14:00,1,False
2020-01-10 08:16:00,1,False
2020-01-10 08:25:00,1,False
2020-01-10 08:27:00,1,False
2020-01-10 08:31:00,1,False
2020-01-10 08:35:00,1,False
2020-01-10 08:38:00,1,False
2020-01-10 08:40:00,1,False
2020-01-10 08:43:00,1,False
2020-01-10 08:46:00,1,False
2020-01-10 08:50:00,1,False
2020-01-10 08:54:00,1,False
2020-01-10 08:58:00,1,False
2020-01-10 09:02:00,1,False
2020-01-10 09:04:00,1,False
2020-01-10 09:08:00,1,False
2020-01-10 09:12:00,1,False
2020-01-10 09:16:00,1,False
2020-01-10 09:17:00,1,False
2020-01-10 09:38:00,1,False
2020-01-10 09:42:00,1,False
2020-01-10 09:43:00,1,False
2020-01-10 09:46:00,1,False
2020-01-10 09:47:00,1,False
2020-01-10 10:06:00,1,False
2020-01-10 10:07:00,1,False
2020-01-10 10:31:00,1,False
2020-01-10 10:34:00,1,False
2020-01-10 10:49:00,1,False
2020-01-10 11:37:00,1,False
2020-01-10 12:14:00,1,True
2020-01-10 13:29:00,1,False
2020-01-10 13:49:00,1,False
2020-01-10 14:27:00,1,True
2020-01-10 15:35:00,1,True
2020-01-10 15:46:00,1,True
2020-01-10 15:53:00,1,True
2020-01-10 16:14:00,1,True
2020-01-10 16:18:00,1,True
2020-01-10 16:22:00,1,True
2020-01-10 16:24:00,1,True
2020-01-10 16:27:00,1,True
2020-01-10 16:42:00,1,True
2020-01-10 16:43:00,1,True
2020-01-10 16:45:00,1,True
2020-01-10 16:50:00,1,True
2020-01-10 16:53:00,1,True
2020-01-10 16:54:00,1,True
2020-01-10 16:58:00,1,True
2020-01-10 17:02:00,1,True
2020-01-10 17:03:00,1,True
2020-01-10 17:11:00,1,True
2020-01-10 17:12:00,1,True
2020-01-10 17:15:00,1,True
2020-01-10 17:20:00,1,True
2020-01-10 17:22:00,1,True
2020-01-10 17:35:00,1,True
2020-01-10 17:42:00,1,True
2020-01-10 17:48:00,1,True
2020-01-10 17:49:00,1,True
2020-01-10 17:50:00,1,True
2020-01-10 17:54:00,1,True
2020-01-10 17:59:00,1,True
2020-01-10 18:03:00,1,True
2020-01-10 18:06:00,1,True
2020-01-10 18:18:00,1,True
2020-01-10 18:29:00,1,True
2020-01-10 18:34:00,1,True
2020-01-10 18:37:00,1,True
2020-01-10 18:42:00,1,True
2020-01-10 18:45:00,1,True
2020-01-10 19:09:00,1,True
2020-01-10 19:11:00,1,True
2020-01-10 19:44:00,1,False
2020-01-10 22:55:00,1,False
